0x000a4c19	8	標記存檔
0x000a4c23	15	請輸入存檔檔名:
0x000a4c42	21	&O 直接覆蓋已存在檔案
0x000a4c93	12	請先標記區塊
0x000a4d51	24	要存檔的目的檔案已存在: 
0x000a4d77	20	Append    附加在後面
0x000a4d97	14	Overwrite 覆蓋
0x000a4db3	14	Quit      取消
0x000a4e77	12	無法開啟檔案
0x000a4ec4	12	寫入發生錯誤
0x000a4ef4	12	無法關閉檔案
0x000a5361	8	插入檔案
0x000a536b	17	請輸入檔案的名稱:
0x000a53b9	14	插入檔案方式: 
0x000a53d3	12	Insert  插入
0x000a53eb	12	Overlay 覆蓋
0x000a54aa	10	檔案不存在
0x000a54ed	12	無法讀取檔案
0x000a55f1	16	讀取檔案發生錯誤
0x000a58ce	8	填充區塊
0x000a5970	20	錯誤，請輸入數字才行
0x000a5a8e	8	數值轉換
0x000a5b2c	20	錯誤，請輸入數字才行
0x000a5b88	10	:  10進位=
0x000a5bbf	9	  16進位=
0x000a5c2e	8	  2進位=
0x000a5f28	12	 (SPACE輸入)
0x000a7a27	14	無法讀取ce.ful
0x000a7c0d	12	請先標記區塊
0x000a7c2c	12	區塊轉換格式
0x000a7c47	8	U 轉大寫
0x000a7c5b	8	L 轉小寫
0x000a7efd	19	錯誤! 無法讀取檔案!
0x000a85a1	19	錯誤! 無法載入檔案!
0x000abf1c	10	本磁碟空白
0x000ac2ae	26	記憶體不足載入所有檔案列表
0x000ad991	10	壓縮檔密碼
0x000ad99d	18	請輸入壓縮檔的密碼
0x000ada36	10	壓縮檔密碼
0x000ada4a	18	請輸入壓縮檔的密碼
0x000ade78	18	 顯示壓縮檔主註解?
0x000adecc	25	 以 * 顯示輸入的解壓密碼?
0x000ae91c	17	要中斷(解)壓縮嗎?
0x000aeee6	14	無法關閉壓縮檔
0x000af902	19	CRC 錯誤 或密碼錯誤
0x000af930	26	Volume 不是RAR壓縮檔的格式
0x000af9b4	15	Volume 開啟錯誤
0x000af9dc	20	無法建立解壓縮的檔案
0x000afa0c	20	無法關閉解壓縮的檔案
0x000afa3c	12	無法讀取檔案
0x000afa64	20	解壓縮時無法寫入檔案
0x000afaa8	10	記憶體不足
0x000afabf	10	檔案已存在
0x000afad7	12	解壓發生錯誤
0x000afed4	15	RAR壓縮檔頭損壞
0x000b026c	14	無法讀取壓縮檔
0x000b0b28	15	ACE壓縮檔頭損壞
0x000b0ce6	31	您選擇覆蓋，但目的檔案無法刪除!
0x000b0e10	14	無法讀取壓縮檔
0x000b1b52	31	您選擇覆蓋，但目的檔案無法刪除!
0x000b1e71	10	格式自解檔
0x000b30d2	15	Z(X) 全檔解壓縮
0x000b35d4	24	D 刪除壓縮檔中的某些檔案
0x000b39ad	18	T 測試壓縮檔完整性
0x000b43e0	12	Alt-F F 尋找
0x000b47b9	10	Space 標記
0x000b4a3a	12	Esc 回主選單
0x000b6878	14	無法讀取壓縮檔
0x000b6901	18	<壓縮檔列表已加密>
0x000b84d9	8	檔案結束
0x000b86de	9	  壓縮成 
0x000b8761	10	壓縮檔結束
0x000bb0d9	24	UNPACK.EXE 所分解的檔案:
0x000bb130	24	 (請按ENTER還原原始檔案)
0x000bb253	8	記錄數: 
0x000bb288	19	 每個記錄的欄位數: 
0x000bbd66	10	壓縮檔結束
0x000bffea	14	解壓縮發生錯誤
0x000c030d	18	非壓縮檔或格式錯誤
0x000c0616	12	磁碟寫入錯誤
0x000c0ae1	14	解壓縮發生錯誤
0x000c0ca1	10	解壓縮檔案
0x000c0cad	20	請輸入要解到那個目錄
0x000c0f1b	8	試密碼: 
0x000c10ec	18	錯誤，無法建立目錄
0x000c1151	12	解壓縮中... 
0x000c1245	10	密碼找到了
0x000c1667	14	無法開啟壓縮檔
0x000c18fd	27	無法更新壓縮檔中修改的內容!
0x000c1c8f	31	確定要從壓縮檔中刪除這些檔案嗎?
0x000c1d80	12	磁碟寫入錯誤
0x000c2030	12	無法刪除檔案
0x000c2459	24	錯誤, 無法更新壓縮檔內容
0x000c2a8b	22	測試壓縮檔完整性中... 
0x000c2af7	16	壓縮檔可能損壞了
0x000c2b13	20	壓縮檔測試結果: 正常
0x000c2b79	12	尋找列表字串
0x000c2b87	16	請輸入要找的字串
0x000c2c92	14	找不到相符字串
0x000c67c5	11	  不存在   
0x000c7c1c	10	本磁碟空白
0x000c93f3	11	最大限制為 
0x000c95c1	16	縮圖快取存檔目錄
0x000c95d3	10	請輸入路徑
0x000c9aba	14	請輸入存檔檔名
0x000c9bca	12	存檔發生錯誤
0x000caa22	8	選單(F1)
0x000cdac6	25	您要中斷正在進行的工作嗎?
0x000cdae6	10	使用者中斷
0x000ce24c	25	您要中斷正在進行的工作嗎?
0x000ce26e	10	使用者中斷
0x000ce99c	25	您要中斷正在進行的工作嗎?
0x000ce9be	10	使用者中斷
0x000cf6bc	19	無法切換至目地目錄!
0x000d1007	23	 <-- 無法切換至這個目錄
0x000d12ba	14	該磁碟機不存在
0x000d1642	20	錯誤! 無法寫入註解檔
0x000d1770	20	錯誤! 無法寫入註解檔
0x000d3d64	8	轉檔失敗
0x000d41be	16	放大至視窗能容納
0x000d4325	12	看圖亮度調整
0x000d4547	13	JPG無失真轉向
0x000d4576	10	&H左右反向
0x000d45b7	10	&V上下反向
0x000d45f8	10	&R右轉90度
0x000d4677	10	&L左轉90度
0x000d46b8	18	左右反向再左轉90度
0x000d4701	18	左右反向再右轉90度
0x000d48d9	17	另存其他格式 Save
0x000d490c	12	&J 存成 .jpg
0x000d4954	12	&B 存成 .bmp
0x000d499c	12	&P 存成 .png
0x000d49e4	12	&T 存成 .tif
0x000d4a2c	12	&G 存成 .gif
0x000d4f85	9	 回主畫面
0x000d535e	20	BackSpace 看上一張圖
0x000d55df	16	Enter 看下一張圖
0x000d587b	28	Space 標記此檔，換看下一張圖
0x000d5c54	10	D 刪除此檔
0x000d6908	15	; 或 Alt-E 註解
0x000d6ce1	24	F 全螢幕／恢復原視窗大小
0x000d70c6	17	Ctrl-S ; 連續播放
0x000d74a4	8	翻上一頁
0x000d772a	8	翻下一頁
0x000d7b08	12	Esc 回主選單
0x000dbb2f	8	圖片存檔
0x000dbb3e	14	請輸入存檔檔名
0x000dbb56	27	&Resize以目前縮放的大小存檔
0x000dbc0a	9	存檔中...
0x000dbc9f	12	存檔發生錯誤
0x000dbcc4	12	無法讀取原圖
0x000dbea0	12	存檔發生錯誤
0x000dbec8	12	無法讀取檔案
0x000dbf3d	16	設定桌布發生錯誤
0x000dc822	24	連續播放時間(Slide Show)
0x000dc842	25	連續播放時間(百分之一秒):
0x000dc862	10	&R亂數播放
0x000dc8f4	8	圖片存檔
0x000dcb91	8	存檔失敗
0x000dcc5d	10	圖片大小: 
0x000df1eb	8	無法讀取
0x000df235	8	無法寫入
0x000df544	8	閮餉圾= 
0x000df9f1	14	無法寫入暫存檔
0x000dffd9	31	Space、Enter 恢復一行   ESC離開
0x000e43af	12	選擇排序方向
0x000e4426	14	是否區分大小寫
0x000e7c16	12	F6 尋找/取代
0x000e7e97	11	Ctrl-N 續找
0x000e8275	14	Alt-B 標記區塊
0x000e84fc	14	Alt-U 取消區塊
0x000e88db	20	Alt-Z 拷貝區塊(插入)
0x000e8b62	20	Alt-M 移動區塊(插入)
0x000e8de9	14	Alt-F 填充區塊
0x000e9070	14	Alt-D 刪除區塊
0x000e944f	19	Ctrl-C 複製到剪貼薄
0x000e96d5	17	Ctrl-X 剪到剪貼薄
0x000e9ab3	17	Ctrl-V 貼上剪貼薄
0x000e9e91	16	F11 全瑩幕／恢復
0x000eb17f	8	檔案結束
0x000eb1a0	8	紫偶賦旰
0x000eb238	8	檔案結束
0x000eb760	8	新細明體
0x000ecb4a	14	右邊藍線的位置
0x000ecb62	22	0 表示不顯示，預設為80
0x000ecbe9	16	錯誤，請輸入數字
0x000ecc71	12	設定 Tabs 值
0x000eccfd	16	錯誤，請輸入數字
0x000ece75	9	 另存新檔
0x000ecf1f	9	 存檔離開
0x000ed0ad	9	 插入檔案
0x000ed1ff	9	 標記區塊
0x000ed299	9	 取消區塊
0x000ed2fd	9	 區塊存檔
0x000ed4bd	9	 刪除區塊
0x000ed509	9	 填充區塊
0x000ed792	9	 貼上tmp.
0x000ed85a	16	&3尋找/取代/位置
0x000edbd5	8	選擇線框
0x000eddab	8	黑底灰字
0x000eddf0	8	黑底藍字
0x000ede35	8	黑底黃字
0x000ede7a	8	黑底白字
0x000edebf	10	黑底柔白字
0x000edf06	8	黑底橘字
0x000edf67	8	藍底白字
0x000edfac	8	藍底灰字
0x000edff1	8	藍底黃字
0x000ee052	8	灰底黑字
0x000ee097	8	灰底藍字
0x000ee0f8	8	白底黑字
0x000ee13d	8	白底藍字
0x000ee182	10	柔白底黑字
0x000ee1e5	10	墨綠底白字
0x000ee248	8	黃底黑字
0x000ee29d	8	區塊顏色
0x000ee2c7	8	紅底白字
0x000ee321	8	灰底黑字
0x000ee37b	8	青底黑字
0x000ee3d5	8	黃底黑字
0x000ee421	27	.c .cpp ... 顯示彩色關鍵字?
0x000ee47a	13	設定 顯示行距
0x000ee4c0	19	設定 預設讀檔副檔名
0x000ee4de	10	預設副檔名
0x000ee4f2	12	請用空白隔開
0x000ee54d	21	設定 預設開啟檔案路徑
0x000ee56d	16	預設開啟檔案路徑
0x000ee586	15	請用分號(;)隔開
0x000ee5e5	23	設定 是否顯示右邊的藍線
0x000ee6b8	19	&X 顯示 橫向游標線?
0x000ee70d	19	&Y 顯示 直向游標線?
0x000ee762	18	顯示 英文單字解釋?
0x000ee7a4	18	顯示 中文注音解釋?
0x000ee7e6	21	自動記錄上次編輯位置?
0x000ee82b	18	Ctrl-A 為標記全檔?
0x000ee86d	21	使用shift+方向鍵標記?
0x000ee8b2	9	顯示按鈕?
0x000ee90f	13	顯示字典視窗?
0x000ee988	12	設定 tabs 值
0x000eea20	25	強制以 tabs 壓縮方式存檔?
0x000eea69	29	一次尋找多個字串?(以空白隔開)
0x000eeada	21	使用word游標移動方式?
0x000eeb55	9	 繁體中文
0x000eebd3	9	 簡體中文
0x000eef93	10	&7字型大小
0x000eefbf	10	使用細明體
0x000ef01e	10	使用標楷體
0x000efbde	9	 標記區塊
0x000efc78	9	 取消區塊
0x000efcbf	9	 區塊存檔
0x000efe7f	9	 刪除區塊
0x000efecb	9	 填充區塊
0x000f2d39	9	 (已修改)
0x000f5205	8	載入檔案
0x000f520f	17	請輸入檔案的名稱:
0x000f55d5	26	請先標記區塊(alt-B, Alt-L)
0x000f606e	8	填充區塊
0x000f607e	18	請輸入要填入的字串
0x000f609a	24	&I插入模式(行區塊不適用)
0x000f779b	25	無法替代(該行超過65535字)
0x000f784c	16	請先尋找才能取代
0x000f787f	22	找不到下個字串可供取代
0x000f78e1	16	請先尋找才能取代
0x000f799c	13	要停止替代嗎?
0x000f7a0e	16	個字串被取代完成
0x000f7b2c	14	尋找/取代 字串
0x000f7b9c	12	&C區分大小寫
0x000f7be5	12	&M找多個字串
0x000f7c2d	8	&S從頭找
0x000f7cc0	10	&A全部取代
0x000f7ce8	9	尋找字串:
0x000f7d10	9	取代字串:
0x000f8a8b	12	移動游標位置
0x000f8a9e	8	到第幾行
0x000f8b14	20	錯誤，請輸入數字才行
0x000f8c5c	24	寫入暫存檔(tmp.)發生錯誤
0x000f8cc1	12	區塊存檔檔名
0x000f8ccf	10	請輸入檔名
0x000f8da0	24	要存檔的目的檔案已存在: 
0x000f8dc7	24	Append        附加在後面
0x000f8deb	14	Overwrite 覆蓋
0x000f8e07	18	Quit          取消
0x000f8ed5	13	存檔發生錯誤!
0x000f8f3b	16	區塊存檔發生錯誤
0x000f903b	24	寫入暫存檔(tmp.)發生錯誤
0x000f91df	14	插入檔案中... 
0x000f9275	8	插入檔案
0x000f927f	17	請輸入檔案的名稱:
0x000f98e7	8	插入方式
0x000f98fb	11	Text 純文字
0x000f9913	26	Uuencode 編碼(email夾檔用)
0x000f99f0	10	檔案不存在
0x000f9a43	12	無法讀入檔案
0x000f9b6a	12	貼上時間日期
0x000f9bbf	27	C 民國yy年mm月mm日 hh:mm:ss
0x000f9be7	18	D 民國yy年mm月mm日
0x000fa4c8	10	存檔中... 
0x000fa944	31	檔案已修改且尚未存檔，要存檔嗎?
0x000fa96a	8	離開檔案
0x000fab31	10	換名並存檔
0x000fab3d	17	請輸入檔案的名稱:
0x000fac0a	21	檔案已存在，要覆蓋嗎?
0x000fb365	23	1│┌┬┐├┼┤└┴┘─
0x000fb385	23	2│╭┬╮├┼┤╰┴╯─
0x000fb3a5	23	3�矙歈稙裐僓朅禊裺嘵潁�
0x000fb3c5	23	4�矙��稙��僓朅禊��嘵���
0x000fb3e5	23	5│�翦踛凞澺蕅錩檛薋霘�
0x000fb405	23	6�矙爁蹠夒譀齍鐒蘮穱驒w
0x000fb425	23	7███████████
0x000fb778	12	選擇畫線線框
0x000fbd2a	21	開始刪除所有空白行...
0x000fbe86	13	全型轉半型...
0x000fbf85	20	將過長字串斷到下一行
0x000fbfa2	29	請輸入要以幾個字(英文字)斷行?
0x000fc06b	28	開始將全檔切成每 N 字一行...
0x000fc334	27	開始去除中文字之間的空格...
0x000fc398	29	開始將全型空白轉成英文空白...
0x000fc418	29	開始將英文空白轉成全型空白...
0x000fc494	21	開始去除ANSI控制碼...
0x000fc4e1	20	開始 簡體 -> 繁體...
0x000fc531	20	開始 繁體 -> 簡體...
0x000fc739	12	設定顯示行距
0x000fc74e	13	請輸入0~100點
0x000fc827	19	開始還原 QP 編碼...
0x000fcbd5	27	開始置換中文 -> 漢字拼音...
0x000fccac	10	Other 其他
0x000fccc3	16	Upper 標記變大寫
0x000fccdf	16	Lower 標記變小寫
0x000fccfb	18	去除ANSI彩色控制碼
0x000fcd1b	12	選擇畫線線框
0x000fcd33	14	刪除所有空白行
0x000fcd4f	22	將全檔 切成每 N 字一行
0x000fcd73	20	去除中文字之間的空格
0x000fcd93	20	2 顯示字型行距設為 3
0x000fcdb3	20	3 顯示字型行距設為 0
0x000fcdd3	24	4 顯示字型行距設為自訂值
0x000fcdf7	26	全檔: 全型空白 → 英文空白
0x000fce1f	26	全檔: 英文空白 → 全型空白
0x000fce47	30	全檔: QP 編碼還原(如=AB=7F=94)
0x000fcfd7	12	S 全檔: 排序
0x000fd02f	10	全型轉半型
0x000fd334	12	區塊轉換格式
0x000fd34f	8	U 轉大寫
0x000fd363	8	L 轉小寫
0x000fd5fd	8	請先存檔
0x000fe16f	19	錯誤! 無法讀取檔案!
0x000ff2e1	29	檔案大於 30mb ，仍舊要載入嗎?
0x000ffa67	29	本程式不處理 '..' 及 '\' 目錄
0x001001bf	25	您要中斷正在進行的工作嗎?
0x001001e2	10	使用者中斷
0x0010039b	17	計算md5時發生錯誤
0x001003d2	13	計算出的md5為
0x001004b7	17	 的 md5 不正確!!!
0x0010054c	20	檢驗md5，請輸入md5值
0x001005d3	17	計算md5時發生錯誤
0x001006cb	17	計算md5時發生錯誤
0x00100792	8	產生.md5
0x001007a2	14	請輸入.md5檔名
0x001008b0	15	 <-- 檔案不存在
0x00100bb8	18	無法讀取 .md5 檔案
0x00100db9	16	以 .md5 檢驗檔案
0x00100dd2	14	請輸入.md5檔名
0x00100fb7	19	計算crc32時發生錯誤
0x00100fee	15	計算出的crc32為
0x001010d7	19	 的 crc32 不正確!!!
0x0010116c	24	檢驗crc32，請輸入crc32值
0x001011f7	19	計算crc32時發生錯誤
0x001012ef	19	計算crc32時發生錯誤
0x001013b2	8	產生.sfv
0x001013c2	14	請輸入.sfv檔名
0x00101570	15	 <-- 檔案不存在
0x00101829	20	 <-- 未記載 crc32 值
0x001018cc	18	無法讀取 .sfv 檔案
0x00101acd	16	以 .sfv 檢驗檔案
0x00101ae6	14	請輸入.sfv檔名
0x001026fc	11	&2目錄/磁碟
0x001027f8	19	目前路徑 內容、共用
0x001029d3	28	將目前路徑設為連線網路磁碟機
0x00102a2b	14	連線網路磁碟機
0x00102a82	14	中斷網路磁碟機
0x00102ad9	19	目前路徑 內容、共用
0x00102e43	14	圖示(縮圖)大小
0x00102f9d	8	自設大小
0x00102feb	12	縮圖背景顏色
0x00103135	16	刪除縮圖的快取檔
0x00103186	20	設定縮圖快取存檔目錄
0x001031cf	21	顯示縮圖(並建立)快取?
0x00103226	16	&6轉檔/轉碼/其他
0x00103300	26	-- (可按T標記全部一次轉檔)
0x00103346	18	使螢幕進入待機狀態
0x00103389	22	視窗抓圖(按Ctrl-Alt-S)
0x001033e7	14	使用 .sfv 檢驗
0x00103426	27	產生 .sfv 檔 (請先標記檔案)
0x00103472	9	計算crc32
0x001034ac	9	檢驗crc32
0x00103502	14	使用 .md5 檢驗
0x00103541	27	產生 .md5 檔 (請先標記檔案)
0x00103667	8	黑底灰字
0x001036ac	10	黑底柔白字
0x001036f3	8	藍底灰字
0x00103738	8	灰底黑字
0x0010377d	8	白底黑字
0x001037c2	8	褐底白字
0x00103807	8	青底黑字
0x0010385c	8	字型大小
0x00103886	11	小(640*480)
0x001038ed	11	中(800*600)
0x00103954	13	大(1280*1024)
0x001039cd	12	檔名顯示語系
0x001039ff	13	記憶語系設定?
0x00103a38	8	繁體中文
0x00103a77	8	簡體中文
0x00103b48	19	設定 預設註解檔檔名
0x00103b66	19	改變預設 註解檔檔名
0x00103b82	21	註解檔檔名(不含路徑):
0x00103c16	22	檔案列表不列出dir.doc?
0x00103c61	27	自動記憶光棒在各目錄的位置?
0x00103cd4	12	預視檔案選項
0x00103d02	30	調整 磁碟視窗、預視視窗 的大小
0x00103e01	9	預視圖檔?
0x00103e3f	17	預視.avi基本資料?
0x00103e85	16	預視壓縮檔 列表?
0x00103eca	18	預視壓縮檔 主註解?
0x00103f11	12	A磁碟不預視?
0x00103f52	19	自動辨識簡體文字檔?
0x00103fb2	12	是否顯示選單
0x0010402c	9	顯示按鈕?
0x001040f2	12	檔名顯示選項
0x00104124	10	顯示 長度?
0x00104182	10	顯示 日期?
0x001041e0	10	顯示 時間?
0x0010423e	10	顯示 註解?
0x0010429c	23	以 Kb 方式顯示檔案大小?
0x00104307	21	以長檔名方式顯示檔名?
0x00104370	21	檔案列表要列出磁碟機?
0x001043d2	24	如設定離開要詢問則不常駐
0x00104471	22	使用alt-↑↓回復wincv?
0x001044b7	27	處理檔案時，允許常駐右下角?
0x00104502	18	離開WinCV時要詢問?
0x00104544	25	刪除檔案要放到資源回收桶?
0x0010460b	14	看圖、存圖選項
0x0010469a	23	預設將圖縮成螢幕可容納?
0x00104713	27	預設將圖縮成螢幕寬度可容納?
0x00104858	13	&Jpg 存檔畫質
0x00104870	11	Jpg存檔畫質
0x00104882	18	Jpg存檔畫質(1-100)
0x00104a11	27	自動覆蓋內容完全相同的檔案?
0x00104ab1	27	設定 全螢幕抓圖預設存檔路徑
0x00104ad7	22	全螢幕抓圖預設存檔路徑
0x00104af6	23	全螢幕抓圖預設存檔路徑:
0x00104b79	22	清除曾經輸入的字串記錄
0x00104c82	17	降低Copy檔案速度?
0x00104ccb	20	&8說明/註冊/更新版本
0x00104d07	9	 使用說明
0x001053a5	9	 刪除註解
0x00105411	9	 編輯檔案
0x00105638	9	 解壓縮檔
0x0010567e	9	 壓縮檔案
0x001059a1	8	改變註解
0x001059ab	15	編輯檔案的註解:
0x001059ca	31	&A 所有標記的檔案都改成這個註解
0x00105a62	8	改變註解
0x00105a82	31	&A 所有標記的檔案都改成這個註解
0x00105c85	8	改變路徑
0x00105c8f	10	請輸入路徑
0x00105d2c	10	改變路徑: 
0x00105ef4	8	改變檔名
0x00105f16	24	&A全部改成相對應的短檔名
0x00105f9b	8	改變檔名
0x00105fba	24	&A全部改成相對應的短檔名
0x00106186	25	       └> 錯誤: 無法改名
